sitting_id,started_at,block_idx,provider_actual,assignment_bit,subject_gets_first_half,hits,demon_hits,n,bits
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,16,lfdr,1,true,85,75,150,1011101001100101001000100101111010011001101100101110000011011011110110011010110011100001011011111100111010110110111001011101111100010001001111101111100000000010000111110000101111011100111010001110100101010000010100101110001001010111101000101100010110100101011101110111100100110000110111100111100110110
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,17,lfdr,0,false,77,78,150,0111101010011100100000001100100100111100101011110110100101011001001011101001010010101101010000111011111001110001011100100111010110001100111001011010101100100100101011100110011111001101100110000001001000101100011101101100101001101110010111011110001011001110001100100101101110101011000010010101011011011
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,18,outshift,0,false,66,69,150,0100110001100000110101010101000000100101000000010011100101111000111110001111111110100101101011010100001000100010011011010001101010110100001101101100001110110010000100001111110000011000100001110110111001101000001010111011110100011000000000101111000011000111000000100010110111100101001100001011011010000
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,19,outshift,1,true,73,73,150,1010110110100101111001111111001011001110000111000001001100001001000000100000011111000101111000110010110110101110100110101101011000001001101100001011110110010110001000100011010111010101000110001010100111011000011001100110111000010001011001011100010000010101001000111111011101101101010110100110010111100
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,20,outshift,1,true,77,77,150,1111100001001011001110011111100000111101110011100100000100100110001110000101000101101101110110110111111000111010110000100010110101010111000000110110110001111001101111110010010001100011100001100111111000110000001110111000000101110111010001111000010000110010001101001110101111111100100100111110011101000
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,21,lfdr,0,false,82,83,150,0010100100110110000011001001111001011001000101101111111100010111110011011011010110110101101010101000110011110100011101111101011111001101000101001001011110001000100001111111111011000001111111010000001100010111001110000111111111101000111000111101101101100100000101011111001111101101001000010011111001001
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,22,lfdr,1,true,77,73,150,1010000111111100100001111001110001100101001001111101110111001111000000101101000110110111101010001000001101101110011100110111010110001101001000010100101110000110101110110101110010100011111000000000010111000000001001100100000011000100100011111010110010101001011000111110011001101111111111010111001001100
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,23,lfdr,0,false,74,68,150,0011111011100101001011000100111010000000100010101100100011101001001010010101111000111100000000011101101111110100010010111001100000111100010001000000011011011111110100101101001101100000001000110011000010110000010001101011010111110010111111010100001111010011000110111000000010011010110001110101100100011
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,24,outshift,1,true,72,72,150,1001101110001101110001110001111000000100000111111011001100011000110111100001000001011110011011010100000010110100110010110010111111100010100000110010011101110111001001000000100011101010011000111110000100100110010101011110111011111000101110101011000000100010000010001101101011000111011010001100111010100
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,25,outshift,0,false,77,80,150,0010101101110010110101111111101000100101111110010010011101000110000111011111101011110010011111100100010000110000011101110101000011010100011000110011010010010100111101000001100111101001100011000110010010001110111111010001100001101010011001101010011101001001010101101100010111010001111110011000111110011
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,26,lfdr,1,true,78,74,150,1111111000101001011001010101010101110000010001100011110110101011001001011111001000100110111000111100010000110111000010101001101101001011110101111100110111010100111001110000100001100001110100001010010101011011010010010101111111001100010011010000001111011100011000100101100111001100101101100010110011011
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,27,outshift,1,true,83,80,150,1100110101001011101111001000111100011110101010100000100110111100110110011010011011011010100011110001110111110111011010010010111100001101100110001011011111000011111000111110010101111011000101110011100111101100001001100100000101101101101101101010101111110101000001001001011000101010010001011110111101100
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,28,lfdr,1,true,87,71,150,1101101011001000101011010111101000111000110111100001101000111110001110110011111011111001111011001110001111111100010010000011011111101001111101110100100000100111101010010001011011011111010010100011100101000101010100010111101110111001001100011011000101110011000110100011010100010010010000011101011000100
pv_1788539893000_aeeb0a,2026-09-04T16:38:13.000Z,29,lfdr,1,true,69,75,150,1100001010000010101000001011000101001011001101000100001010001111111000010101110101111101010100001001101011110000101011010000100011011111001110010000111100110110110100000111001010010010111110001101110000101100011101000110001110111001011011100101110110010000001101011010100111001010010010110101111000010
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,0,lfdr,0,false,87,70,150,0011111111111010000100110010101000010011101110011001111110000110100010001111111011101000111011110000100001000011101001001011100110110111001101101110000000011001001001111010100101010001010001000110000000110001010110000010000000001001111010110101000000000100100010111110110101111010010110110011101100101
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,1,outshift,0,false,80,70,150,0000101000101100011000001111100111110001111111000001110111100000101011110010000010111111001011111110111001111101010001000010011011100100111100001001111100010010000100011110001011110110000101100110001000110000110011111110100101111000110101110100011101101110001000000111000011101110000110011000000010101
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,2,outshift,0,false,75,63,150,0100000001110111011001011011110100010111001111111111101011110001000101100011100100001111001011110010001011110111111000010111111111100110110110011100001111000010100110011100010111110110010111100010101101110110010010000110010101001100101101100110101111101101000100011001010001010001101010011001000111001
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,3,lfdr,1,true,69,90,150,1101001010011101000001010100001001101011110000110001011011101101010010111101010111101011100001101111110011111111101100011000001101111001111000100010011011110101010110000101000000110000011000001101110000001000000011001000001100101100001001110001000011001101010100000011100001111111010110111000000110100
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,4,lfdr,0,false,78,71,150,0101011110111010001110011111010001010000011010001110000111100011011011011110110001110001011001111101010100101011001001011100010111100110001110110001000101100101000010010100101000010100100001010001111111001100100111101000111001101100101010100100000101110010010111010000111010000011011100111110111000111
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,5,outshift,1,true,78,63,150,1101100001000000101111000010000001101100100100100001111001110011110111111101110111110100010011001100001110111110001011010100110000100000110110000100011011110000100111111100111101011100010111101110000001001100110011011110111111101001000111000110111111111011101110110001110000110001011000100100111101101
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,6,outshift,1,true,65,75,150,1110111011101110101101010111001010111011110001110100100001101100011010000011101011001101001101111111111100111011011001001111100101011011100100001000100010101110110000001111110001111001010101101101000100001100100100001111000100000100011110110000100101010111101001101110110011101001101111110011010000011
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,7,outshift,1,true,66,78,150,1000010110111110011011001011111010001011010111101110010110111010011010110010011000101011101001110100101111000111011110000110010101111001011101010001110110000001111100110110011110110101011001000000110010101010111000110011100011111001101010010110000010110001011001101001010010001011100010001100110100110
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,8,outshift,1,true,78,60,150,1110001111110011000110000001111010100111111100000100101000011010000010010101110100110010101011110111010101010000001001101101110101110010000110000100011110011011101110001011110101011010100001110011011111111000011001111010111111101101101111100010000011110010111110001101111010001100110011101110100011011
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,9,lfdr,0,false,71,86,150,0010110100000110011100110001111110010111000000100101001000100110100000011010110000100101011110010011001110110011001110010001011000100100100000001101000000100101111010111000000100100111011111100010100111100101111001111110011101110000100011001011000111111110001001000100001000101101010111011011110110010
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,10,outshift,1,true,75,72,150,1000011100000010100110001101110001011001011110111101001010110010001001100001001110010111001011101001111011011101011011011010001100100001001011100011011010010100001001110010100100001000111011111000111010110010110100100011000010110001011101111010100011001100110010000001111101011111110101101111101101011
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,11,lfdr,0,false,65,70,150,0111110010011010011010101000011001010111101011100000100111001001000111011000011111000101000111011001111111010010111010111011111011110000010010100100011111110001011110010101011111110101000110011011100110000000100010111010110010110101001111011101010100011110010011110001111101101110011011010101101100101
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,12,outshift,0,false,85,67,150,0101000110111101101011011001101000001011000100011101001000110100110101011111111110110101101111111100001101111000010010011011111000100011101000101111100110000010010010000101110001110100111100011010010010101010100111101110000000101001010010111100000110101010001001010000100000001010010101101001001111110
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,13,lfdr,1,true,76,78,150,1001101101010110001011000000011111001000111100111111001100001011100000111011101111100000001100000110011101001101001100000011010101001110111111000010101011111011101001001010010001111000101100011101010100010000010000111011101011011100111001111000000001000101110010100010000101101010001110001111001011110
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,14,lfdr,0,false,82,76,150,0110010011110001111000100100110001001011010101010111001101011101000010110100011110000010101110110000101011001000000110111010101010111110011001111100000010001000110010100000111111010011001110111110010111111000011000111001111010100000100000010000101011110100001100100100010001000001010100111100110010101
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,15,lfdr,1,true,73,66,150,1101001011011111010110011010010000101011001001001101100110111100011010000010101010100011111011001101010011000101011100011100001001011111010001011011101101101100110100101010100110101010000111010100010010100111011110000100111111111100101100011111110011011111000100100110111111101100001001001100011111011
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,16,outshift,0,false,76,69,150,0110000110001101110100111110101001111111111000011111011100101010000111101011001001010010011001001011001010011011001011001011110110001000001011101001111010100010011010110101001011110001001010000011101011000010011101010100011000011100010101111111001101000101111110000010100111110111010110101011010100000
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,17,outshift,0,false,73,74,150,0101110100101001010010100011110101011100010111000111010010100111001111100010110011010100100101100101001101110100010111011100001101000100101010110110010001000101001101011001111000110011011110110011101010000100011111000001101001111000111010111011101111110011110110100001001010000011001111010001010000110
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,18,outshift,0,false,78,79,150,0011000000000001101110011101010001110110011110010111001100101010000001110110001001000000001001101111000011011011010111010000011101110011110111010100100111111111100101111111101001100101011011010001010001010001100100100100101001101000101010110011100000010101011011100010110011010000000010001000101010110
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,19,lfdr,0,false,80,82,150,0111110110000010010000100101101101101000110001110111100010111101111010010111000001110011010101010000000011000000000111100010001110010010011001100010010111001011111011001101010100001100000100001110100100100111101010100100001111010101000001010100011111000001110100100100010011001100100110101001010011101
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,20,lfdr,0,false,78,74,150,0000101101100010111100000010111011111011100110010010101011010010000010110100000101111101110111011011010000101011001101100000101010101011101100011011001101010010001110100000011111000010010001011000010011001111101001101010101010001101000010111111010011001111000001100000000011110010100110101011111101101
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,21,lfdr,1,true,89,73,150,1001101000011000101111100110000001101101111100000010001000000010111001001100000010100100100111001001000011000011010000101100100100101011000101100110011001111001011010010001100001111110010010000000100100011101110111011010010011111100100011111000000100001010100111011110111011111011001100111011101010000
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,22,outshift,1,true,82,81,150,1000000110011001000101000011000000110111001100011101101000110001111111101011001110000011010001110010001110011001011000100101010000100000111011110001101000100000001110011010111100100110110000010011011100111010000100101011000110110001100010001010100111111111110001100011100001111011000100000100000111001
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,23,outshift,0,false,74,68,150,0111110111101010101110101000110010001000100110111110010100010000010000110111011100111101110101101111010110010000111100101011100010010110110011011001111000010110111001110101000000100101010001010111111101001011111010011000111011100110101010110011010001111110000110011101010110001111111001000000000110010
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,24,lfdr,1,true,72,68,150,1111101100101010011000111100101101110110111101111100100010000010001001010110101110001111110110010111100110011100100011110010000100101100001010000101110001001110111110111011011101111010110101101011110011101000100011001101111000000110110010000111101000100000010101110011101100110011111010100101111011000
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,25,outshift,1,true,73,71,150,1110010110100001011111101100001011010011110111011010010100010011111000001000110011010101010111101000011011000100111000011010010110110110010111000111100110101000001110010001111011000101011100000011111111100110011111111011000110110001001100110011101110111001110111000001110001101011000010011000101001001
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,26,lfdr,1,true,79,74,150,1110011000101100010010110101011010111001111001101001111000111110100001011100000100110101000110000110010010111000101111100000011101100110010000011000001000101110011011001000111111111100011111001011011000110100010010011111101110000101000101011001100001100111000000000111100111010011111100000100010110011
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,27,lfdr,0,false,63,80,150,0101100110011001011101010100110111001010011110010010010000010110101011010011000000001111111001100100010110011100110100110100010010001010010010011100100011011111111010011111011000111001100000111111010001101101001001101010111000000100110010110111011000100011111001011101111100111100111101110110001011101
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,28,lfdr,0,false,67,96,150,0001100100011001001111000100100001001100000001010001110101010110000000100100011010001000011101000000001100110000001010111110000001111100000000001100001010110011000011111001010000010111111111100100111011000011111100001111001111110011100001011010001011110100000010110011110110000011101111111111000100110
pv_1788541106080_9fba68,2026-09-04T16:58:26.080Z,29,outshift,1,true,63,73,150,1100101100100011110110100010101110101001001101111011000101111101001010101111101100011001111101110010111111101000001111110011101011011111001000101110001010001010001101110000101110110100111101100110110001101010110011111011011110001001000111101001100100001010111110110100000101001011010000110011101011001
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,0,outshift,0,false,74,66,150,0110000010010000110000011111100110011000000100010100000101110010100100111011011100110001011101111001100001100011100100000001110110100010010011001010101000010000110100101010011111001101001110001101000101110111001110010101101000100001101000100101111000111110111101011000101001110100111000010110000111100
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,1,outshift,1,true,78,71,150,1000010100111001100100110111101000001011100000110110011111010111101101100110100100000000111010010100001110011100100101100110110010100101111111111101011100100010100001101011001000110001101101100010000011100001101011000101111110001110000011010101011000111001111011011110000011011110001100010000111010010
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,2,lfdr,0,false,81,77,150,0101111111010000011110111011100111100010111001010011101100110101000110101000111000110000001010111111011010010111101001000110000110000010110000000110111001010001110001011000011011110010111101001111001110010010101111001011010110000101010110110110011110100101011011111100110110000111110000100011011100101
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,3,lfdr,0,false,72,80,150,0010011101101111111000100000111010111010010001110101000101100011101111010000001111000011100101101101110011011101011100111111101111001001000101010001000101100111111011001100100111011000001110000000010000000111111111001111110001110000100100000111010000110100011111001100100101010100111010100000010101110
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,4,outshift,1,true,72,82,150,1110010010101010000100110011001001100110010101011001101000111111100011010011100010111101110111001110100001001010000111100010011001100001000011100001110101111011011000010011001111010110110101111111111101011011101000110110011010001111110010000111100101001111001010010001111011000001011001000110100001100
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,5,outshift,1,true,80,72,150,1000011110000001111110101100101100011101100101001000000111111001011010000111001111000110001101100100011001011000101110111110011101111110011011110101001000010011011010110010000111000100001010000010001101101001000110110011001111000101000100111110000001011001111101110100011111110010100001110110111100011
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,6,lfdr,0,false,70,76,150,0000110001100001010111000011000110001101110111110100000110000000111110000010100111111100111111110100001001111110100010011011110100101010011010110010011100110010100011101010001001000000000111000100010100011010011110011011111000000001001111111111100100111010001011100111101000110010000111010001000100111
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,7,outshift,1,true,74,77,150,1011000110101101010100111010101001100101000110101000011101111011101000010110000111000011110011111110100100010101011010010000101100001001111001110001001000011100111101001101011010110000010000000100011101011000111111010101001111000101100111100010100011011111111011100001101011111110001111000110010010000
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,8,lfdr,0,false,71,75,150,0010111111001010111000110010000010111100110000110000111000100000100111000001110111111110011110110000010101100110000110100111001100101010001110111011100101110010010010010101001101010110101010101110101011100100111010001000011000010010001010010010011110100110101000011011011100010000100111001010110111100
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,9,outshift,1,true,66,66,150,1100000111000001110101110110001111100111001010001110101011000010110001010010110100001011001111100011010001001011000100100011011000010010100000001001100011110101111110100011100110101100010001110001010101001010100110001000100010110010010010011000001111010010010100100110100100000100011000111100001000011
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,10,lfdr,0,false,71,78,150,0011011011010100110010011110111101111101001101011010010011110111110010010111111101000101001110010101001100001101000111000011100101001001101100000000001011010101010010000111110100101110101000100010011100110011001000001010001100100000111100111000010100000111101001011000110001010101001111100010111111011
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,11,outshift,0,false,77,71,150,0100110010110101000100111110110011001001100001001001000000001001110001101100000001001100010101010111111001101101000000010101110001010101111011111011011011110111000110110001011001111101010101000000101011100110000111011101101011110010111100000010100010100111101001001010010100111001110011101010101100001
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,12,lfdr,0,false,71,68,150,0001100001111000110001101001001001101011000101011010000011100011110111011111100101010001000000111000000000100111011100110011001100010101000000101101101011001000101010001010011000010010111110011010010101011000100000110010110010011111001100101001001011100010010001101110101011000110000111100111010101011
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,13,outshift,0,false,71,81,150,0110010010011000011011000000111101110111010110011011100111011100010010100000100111110100010010011011001110001000011110110111001010011111100111111110011101100000100010110011010001111010010101000011011000100100110000110110010100011111101011101100110001000100111110110001011000001010000101000111111001011
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,14,lfdr,1,true,67,75,150,1000001000011010000101000000100000110000000111101010100110000101101100010111101000100101110001111001001011110011101001011011011111100110011101001100000100010110011000101000100010110010111110001011000101010111010010110101011111010111001000101110011100111100010101111001000010010100001011001100111110010
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,15,lfdr,0,false,75,76,150,0111000010010100111011011101110100000010100101111111101100111000100011110010011010001101100101011010010110101001011110001101010001110011101000100000110110100011111110101101100101110000011000000100111001111010001010011110011001011101110000010000000111110010111101100000101100111110010010011100000100111
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,16,outshift,0,false,76,84,150,0110100001011100110000111101111100000010101000101110010100111000101011010111010001101011011111101110001011011101000110101100011111111110101110011100101000101000111010100010001001101011011100101000101100100011101011110101111000110100001111101101000001010011111110110000011001111011010001111000111101000
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,17,lfdr,0,false,81,73,150,0010010111011000110011001111100010110001100010000100000100111110000110011010110001100000100100100011011110111011100111001111010001101101001010101001110100101111011010110000000010110011100111001010011111010110111100100011001101000000100111111100110100111100101101011000111100100110011001011011101011101
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,18,lfdr,1,true,83,73,150,1100101010111001111011110011011000110011011111111111110000110010111110101110000110110011100011010000011100110111001000011010001111011101100111000000001000000110110101100001000011101111000101011011000010011110100101100001001110110100000110011011000110100001011101111000101011111000110101111110010010100
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,19,outshift,0,false,72,77,150,0101010100001100100111111011000101100111010110000110111010100010111001001110101001011000001110111011010010111000000001001100100110011111110100100011111010111011001100011111111110101010110011111101010001110101000000000100100110111101111100010101010100001101000111001010011101000000010001000001001010010
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,20,outshift,1,true,67,72,150,1110000110111010001011001001111000111000100111101001010010110001110100110101110111000101000000000011100010000100001001000011110101110100001100100010011011001001010101101100001001101000101010110100111101010001001110011100011101110101100000101110111110000111001000010001100010000101011001010010101111100
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,21,outshift,1,true,77,74,150,1110010110001001101100010001001011100101110111011111110100010110110011101010110001001111100111101000110101000001111100110111000011111000000001110000010111101001011011110110101010001011011011011110011000011100100001011010000000100000111011010001110100100111011011111000001010011001101011001000011100010
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,22,lfdr,1,true,81,68,150,1111111010101010011101001110011111101000011110101100111001010100000100001101110110111010001100001001101100110100110011101100000100001011101110011111101111110110000010001001011011000010100001001000100110011100001100101011100011100000010110100011110110011011101110100101010100111000111001000111100000000
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,23,lfdr,1,true,81,69,150,1111111111111000001100011101001100000001110111101011101011101010110011001011001111001010111101000011110110001010010000100101110000111011011100001001011000010110000000011110110101101000111110110000110000111011000001100110000010000001000111000101110011110101011110000000010000000111011110111110110110011
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,24,outshift,1,true,85,84,150,1001110010111011110100101001000111001111000111111100101111001010111001100111111101110111010011001110111001000101100111101011110100010100001000100110101101010011001011111100110110001111010111000000111101110001111100110100011000010011111000000111011000101101001111001110010001111111111010011111001110010
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,25,lfdr,0,false,71,86,150,0101110011010001101011011101101010101010011110001101011111110001010111001010110001001010111010101010010111001001011101001101100101010110101011011111111001111001001000011111001100010011100100011001100101110100011010010100110110001001110100100110100101000101101001010010101111010101010011001100010100011
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,26,lfdr,1,true,84,76,150,1110100111010000100001110100100100011101011100001101010101110001010000011010111001001011000101011111111101011001101011011111111100001111011110011011111100101101111110001100101110011001100010001001010111001110100000111111100100100011001011110001111101000110111000010110001110110000000000100101101111110
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,27,outshift,1,true,72,82,150,1111101111110110001000001001100100010011111100101100111010101110000100010111110001010001111111011110000010011001110010010000011110000001000010000101010010001011011110110100101100001000111100011010011110101110000101010100011111101111110111110100001111100010100010100010100000111011101111010110001111110
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,28,lfdr,0,false,64,71,150,0100101010110011100100101100011110001011001010111011011010011110010001000010110110001000011100100010011111100010011111010001100101101010000101001100000101000101100010100011001010001110111010100100001010110000101001101100011110000000001001100010011010011100000001101111001000110101001011101000010001101
pv_1788542318607_2fd611,2026-09-04T17:18:38.607Z,29,outshift,0,false,81,74,150,0000000101101100011000000100001010010100010010110111011111110101011100010010000111111110110101111110011101010000111010000101111110000100110000001111001110001101111111011011100111010111010010111101111010010001000111101000000110111110100010000110101000000001001011001011111110110101101011111110101000000
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,0,outshift,1,true,71,75,150,1100010011110011010001100001001111010110000000100000011100100110010100111101010010101101110101111010111100011000111111000000001010111110000110000011010111101000001100101110110011001010000100111111001010010111011011101010110111011001000100111000011000100100111000100110110000011001011010101111010100010
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,1,outshift,0,false,65,77,150,0101111010011100011010101100100101111100110001111010111101000111110110101111100011101100100010001111000001010111111101010000101010111000100000000000010100100100110000111010001110110011100001000100001001011101100010011000000001111010011011101000011110000100110001000100000101101110111001010000001110110
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,2,outshift,1,true,73,85,150,1011011100110011111111001110010110111100100101110000011111010001010011110100000010000110011001011001011010010101010101010000000100101011010110100001100010101111000110010111010110010000111011111010111001110101110010011011110010010110111000101010101111000110100110000100101101100110111011110100101111101
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,3,lfdr,0,false,63,77,150,0001110101111011111111100100110101111111010101100011100101000011101000000010111011000111001101110101010000101100100101011001000001001000101101001010110001110001001011010011000000100100101010010010000000110110010111111001101111000001110000000110100000111100010101000100011111010000000100011110001011100
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,4,lfdr,0,false,80,80,150,0110110100111110110011011000111110110101101101010100100011011110100000001111110110010011110011001011000101100011000010111000101001111000111011000100101111101111010000101011100111010010000011111111101100001001101111101101111010100011010011010100100100110011101111111011000010010011001110010011001000000
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,5,outshift,1,true,83,71,150,1111111001101011000101110011101110111011101010000101111110000010011110011101111000011010111000000011000111100101110101101101100000100111000101101111100100101001000000101010000001001111101110111010110010010101100011001111101100010010000000100101101010000011001101101010111101101111110101000010100000111
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,6,lfdr,0,false,82,72,150,0010000111001111101000111001010111110100101000000100110001000010011011100001110011000001101111101001100010111000100000100100111111010000110011100111101100011001011010110001000010001001110110011100010111011011010011101110100110110000011101010101010101111101010110011011100101101101011110011011110100101
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,7,lfdr,0,false,74,76,150,0010111011110011010111101000000100100110110101011010100110011011001000101111110000100111010011101011011000101110011010101110001000001110001110000010110010111001001010010110111101111011011010001111100100110100110010110100001001110110101010010000101110101010000000101100110110011000011111100010100010001
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,8,lfdr,1,true,82,68,150,1000010000100000110110101011110010100001110011101110011110011001100011101010111101101111111000010011000100111110000001100110111111111111001110001010111100101001110010000111111001100101110000011100001100011010000010011101100111010100110000001000010101110010001001111100001110100101000101100001111010001
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,9,lfdr,0,false,76,68,150,0001011110011000001000101110010001000101100011100010010011001001101110001000101101100011110010101110101100000100001111000000001011101101010101010100111011110100010111100110111110000000011100100000101100000111001011011100110110100111011001000111011101011111110101110001010101000100110000100010001101101
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,10,outshift,1,true,67,61,150,1011011000010110100001000000001111100001011000010010110001110101011101101010111111000101010101011110100100000000010001100111111001000001001001011000011010001000001100011100000101000000010100010111100101101110001010001101000110010010011110001011100100000001000100010100111001010100110101010001000111110
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,11,lfdr,1,true,73,71,150,1100101010011001011101000011101100011111010000011101011100010111101110010100011011010000011010111110111111000110000001110000001010101000000101000011101101110010111111001101110000010001001011001111110000101001110011001110010000010000101100011111011111000101100100001000001000001111101110000000100110011
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,12,outshift,0,false,63,64,150,0111011000010100001011111111001001100001000000000001100000001100111010011100110010001001110001011101010100001000101111011110110000100001010000101010001000000101000110001010000100011011010000001010100001011000001000110100001010001011010110100110100111101110110000011011000101100011111101101000000111010
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,13,lfdr,0,false,80,74,150,0100110000100001110000000100011011110011111111100110000011010001110011011111100010000111100000100011010001010010111000110111110000110111100010110101011100011010101000110011011111000111110000011110101111010001001100111011000101010110110101110111010111011000001010110111101100010110000110110110100110000
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,14,outshift,1,true,85,77,150,1011111111111011111001111111111011111101010001011000011010001010000100101010100111010101001010001101101001110011000010010010000010111111011110010101111101110001011010000010101110011110100001101001010111001111000000010101011101010011111111010010011010010001000001011111111010011010110110100000111011010
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,15,outshift,1,true,75,79,150,1100110100001111000010011010001111111101001010010110101011100101110101010101110100100011000001000110001010011011101100010101100100010010011101101011110010011010010101010010011111101100011111101000110001101111000000000001010101010111011000111101001011110001110011100011011010011000110011101111011001110
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,16,lfdr,0,false,81,75,150,0000010111110101101011001000101001010100000101110100110111001100001001011100100110001010110010011001111010001111111010101111011101101110001000001011000101110001010010110101010101000111001001101101101000000110011000100111101110001101011011110110000111111110101101110010010110111010010100011001010101111
pv_1788543532435_12aeb1,2026-09-04T17:38:52.435Z,17,outshift,1,true,63,71,150,1001101110000101100111000011001011010110000000110110100000010000000010010000010001110111110110010101000011101100101011100100100000100011100011001011001101011101111101001011110010101010001010010010001010100010101010001010010011100100100110110001010100000110011000110110110010100111111100011001000011100
